company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
コーセーアールイー,additive,0.05,5.0,1,0.09148586518976216,0.06533100998892417,0.06326695707677447,0.050959918337028565,0.9627597272372774,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,additive,0.05,15.0,1,0.09147933250444373,0.06532839831362487,0.06297298946622666,0.0506818760777211,0.9628218520290434,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,additive,0.2,5.0,1,0.09018452961994573,0.06403234272805482,0.06070209068057489,0.046992335224743144,0.9311279108314445,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,additive,0.2,15.0,1,0.09012504682314908,0.06411030770225273,0.05962150138721453,0.04600028713308953,0.9342601917708083,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,multiplicative,0.05,5.0,1,0.11302134009984537,0.08244802934976041,0.06428931684928374,0.05166132958774496,-9.1172380087981,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,multiplicative,0.05,15.0,1,0.11304710721511449,0.08248529089205867,0.06485542101389573,0.05216115581030883,-9.041368893093308,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,multiplicative,0.2,5.0,1,0.08896561350947804,0.05942942599343496,0.08552636120942958,0.06419517354415231,-91.32158624856861,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,multiplicative,0.2,15.0,1,0.08967902814737738,0.05935405666208136,0.08301139982885278,0.06296232581574476,-88.8387586153003,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,additive,0.05,5.0,1,0.14777228323852065,0.09946997913326408,0.15522309062150316,0.11875938704449857,1.5141374490723845,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,additive,0.05,15.0,1,0.1478666566569716,0.09910036828578449,0.15154947173766542,0.11670024941850414,1.4982633122740971,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,additive,0.2,5.0,1,0.14710251834738244,0.09859178386411178,0.15331458938906475,0.11847386941748882,1.5164181186139358,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,additive,0.2,15.0,1,0.14715242766161177,0.09833025743680945,0.1513573927242111,0.11723509404934891,1.5086360393844513,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,multiplicative,0.05,5.0,1,0.17493352148897723,0.11324308283489845,0.09304768128506985,0.07486607257062113,-0.19194662936984416,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,multiplicative,0.05,15.0,1,0.1749336368731166,0.11324348926048217,0.09305038734157,0.0748671295409195,-0.19163534673883853,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,multiplicative,0.2,5.0,1,0.14452432038495722,0.09471479061973316,0.09296783066915644,0.07305869323703483,-57.50846050234382,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,multiplicative,0.2,15.0,1,0.14458600044958456,0.09463789059323813,0.09318323871499627,0.07314844788030898,-56.52201689237205,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,additive,0.05,5.0,1,0.09310043090348907,0.0669383049552432,0.05985787904957124,0.04827913513403879,1.0518689321356045,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,additive,0.05,15.0,1,0.09309504938320838,0.06693460569732772,0.05991624814841016,0.048615842963156,1.052282096936646,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,additive,0.2,5.0,1,0.09177451322364423,0.06646098814040755,0.06506327367914183,0.05420115252746394,1.03505628149799,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,additive,0.2,15.0,1,0.09186016858814365,0.06637476068203856,0.06390301611131848,0.05319218827424285,1.0383937246301778,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,multiplicative,0.05,5.0,1,0.11047046917953963,0.07877214498812257,0.041117792099235315,0.035638848782390965,1.143161846636777,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,multiplicative,0.05,15.0,1,0.11047159785376243,0.07877942602340372,0.04112071531412333,0.035642312266733346,1.1484146614284083,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,multiplicative,0.2,5.0,1,0.08918370855162891,0.06476057793897048,0.041826498521862994,0.03572588990999559,72.81785363124919,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,multiplicative,0.2,15.0,1,0.08882121593442739,0.064453486356647,0.04215047984017631,0.036285302779388545,81.44095457873473,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,additive,0.05,5.0,1,0.09968990196296398,0.06770159133175718,0.1169544686194172,0.08269399425676721,0.7314183246705659,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,additive,0.05,15.0,1,0.09968168040302829,0.06770001816975747,0.11746399984160467,0.08350861168368261,0.7289740712344502,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
