Year_Month,Date,Close,Log_Return,Company
2015-03,2015-03-01,319.4427795410156,-0.03368724961720171,日神グループホールディングス
2015-04,2015-04-01,320.8375549316406,0.004356771625704707,日神グループホールディングス
2015-05,2015-05-01,323.6094055175781,0.008602314384475132,日神グループホールディングス
2015-06,2015-06-01,319.4516906738281,-0.012931190533763907,日神グループホールディングス
2015-07,2015-07-01,305.59259033203125,-0.044353248783752255,日神グループホールディングス
2015-08,2015-08-01,294.5053405761719,-0.03695567339120977,日神グループホールディングス
2015-09,2015-09-01,267.48016357421875,-0.0962517285877804,日神グループホールディングス
2015-10,2015-10-01,263.3224182128906,-0.015666202614296,日神グループホールディングス
2015-11,2015-11-01,289.6546630859375,0.09531019034017404,日神グループホールディングス
2015-12,2015-12-01,288.2687072753906,-0.004796339925336051,日神グループホールディングス
2016-01,2016-01-01,285.4969177246094,-0.009661823547387547,日神グループホールディングス
2016-02,2016-02-01,276.488525390625,-0.03206191236702291,日神グループホールディングス
2016-03,2016-03-01,251.542236328125,-0.09455840748363033,日神グループホールディングス
2016-04,2016-04-01,261.07769775390625,0.03720714243854118,日神グループホールディングス
2016-05,2016-05-01,251.11834716796875,-0.03889372489419963,日神グループホールディングス
2016-06,2016-06-01,279.5736389160156,0.1073413938280674,日神グループホールディングス
2016-07,2016-07-01,251.8297119140625,-0.1045126117794629,日神グループホールディングス
2016-08,2016-08-01,248.2728271484375,-0.014224861761668045,日神グループホールディングス
2016-09,2016-09-01,250.4069366455078,0.00855909014316173,日神グループホールディングス
2016-10,2016-10-01,242.58172607421875,-0.031748672760787626,日神グループホールディングス
2016-11,2016-11-01,285.9761047363281,0.16456958911651587,日神グループホールディングス
2016-12,2016-12-01,365.6510314941406,0.2457711552442598,日神グループホールディングス
2017-01,2017-01-01,393.3950500488281,0.07313491068615154,日神グループホールディングス
2017-02,2017-02-01,376.32183837890625,-0.0443695929804963,日神グループホールディングス
2017-03,2017-03-01,423.27313232421875,0.11757294315768896,日神グループホールディングス
2017-04,2017-04-01,415.42913818359375,-0.01870561970095482,日神グループホールディングス
2017-05,2017-05-01,451.2043151855469,0.08260821007283262,日神グループホールディングス
2017-06,2017-06-01,437.33233642578125,-0.031226862616764106,日神グループホールディングス
2017-07,2017-07-01,427.1108093261719,-0.02364991513783115,日神グループホールディングス
2017-08,2017-08-01,449.0139465332031,0.05001046239975089,日神グループホールディングス
2017-09,2017-09-01,481.8686828613281,0.07061768615404179,日神グループホールディングス
2017-10,2017-10-01,562.1800537109375,0.15415054411639556,日神グループホールディングス
2017-11,2017-11-01,598.6852416992188,0.06291380819845863,日神グループホールディングス
2017-12,2017-12-01,608.90673828125,0.016929129821735788,日神グループホールディングス
2018-01,2018-01-01,676.806396484375,0.10572014244598833,日神グループホールディングス
2018-02,2018-02-01,696.5191650390625,0.028710049731923624,日神グループホールディングス
2018-03,2018-03-01,581.1627197265625,-0.18106452303330192,日神グループホールディングス
2018-04,2018-04-01,570.2112426757812,-0.019023892657748332,日神グループホールディングス
2018-05,2018-05-01,603.7529907226562,0.057158265173892456,日神グループホールディングス
2018-06,2018-06-01,549.3408203125,-0.09444610761433349,日神グループホールディングス
2018-07,2018-07-01,496.4192199707031,-0.10129827962101393,日神グループホールディングス
2018-08,2018-08-01,503.12750244140625,0.013422850659977689,日神グループホールディングス
2018-09,2018-09-01,427.84478759765625,-0.16208313794700405,日神グループホールディングス
2018-10,2018-10-01,444.98834228515625,0.03928760070104317,日神グループホールディングス
2018-11,2018-11-01,395.0482482910156,-0.11904017969717537,日神グループホールディングス
2018-12,2018-12-01,392.0667724609375,-0.007575741818743283,日神グループホールディングス
2019-01,2019-01-01,333.18218994140625,-0.1627427058874643,日神グループホールディングス
2019-02,2019-02-01,326.47381591796875,-0.02033970807672644,日神グループホールディングス
2019-03,2019-03-01,341.38134765625,0.044650424769372025,日神グループホールディングス
2019-04,2019-04-01,372.5926818847656,0.08748564329998985,日神グループホールディングス
2019-05,2019-05-01,344.0503845214844,-0.07969770401990335,日神グループホールディングス
2019-06,2019-06-01,327.07928466796875,-0.050585511013722204,日神グループホールディングス
2019-07,2019-07-01,364.8785400390625,0.1093619289202867,日神グループホールディングス
2019-08,2019-08-01,361.021484375,-0.010627061120817167,日神グループホールディングス
2019-09,2019-09-01,345.59320068359375,-0.04367510727774657,日神グループホールディングス
2019-10,2019-10-01,365.6499328613281,0.05641404531393036,日神グループホールディングス
2019-11,2019-11-01,381.0782470703125,0.04132831882617427,日神グループホールディングス
2019-12,2019-12-01,382.6210632324219,0.0040403814436578665,日神グループホールディングス
2020-01,2020-01-01,419.64892578125,0.09237336235651204,日神グループホールディングス
2020-02,2020-02-01,421.1916809082031,0.0036695584058704916,日神グループホールディングス
2020-03,2020-03-01,361.79290771484375,-0.15201605914372812,日神グループホールディングス
2020-04,2020-04-01,299.0910949707031,-0.19032377754740018,日神グループホールディングス
2020-05,2020-05-01,314.36724853515625,0.04981369135955523,日神グループホールディングス
2020-06,2020-06-01,324.0153503417969,0.030229008465181735,日神グループホールディングス
2020-07,2020-07-01,293.4630126953125,-0.09903928242245548,日神グループホールディングス
2020-08,2020-08-01,287.03094482421875,-0.02216157821127531,日神グループホールディングス
2020-09,2020-09-01,321.603271484375,0.11372867814465906,日神グループホールディングス
2020-10,2020-10-01,329.6434326171875,0.02469285329200484,日神グループホールディングス
2020-11,2020-11-01,322.4073181152344,-0.022195853827667256,日神グループホールディングス
2020-12,2020-12-01,308.7392272949219,-0.04331871326246096,日神グループホールディングス
2021-01,2021-01-01,334.4674377441406,0.08004253279247768,日神グループホールディングス
2021-02,2021-02-01,330.4474182128906,-0.012091979830814463,日神グループホールディングス
2021-03,2021-03-01,357.7837219238281,0.07948112619438086,日神グループホールディングス
2021-04,2021-04-01,403.29052734375,0.11972853860071152,日神グループホールディングス
2021-05,2021-05-01,394.9580993652344,-0.020877532019614172,日神グループホールディングス
2021-06,2021-06-01,385.79241943359375,-0.023480230393424163,日神グループホールディングス
2021-07,2021-07-01,376.626708984375,-0.024044916255927508,日神グループホールディングス
2021-08,2021-08-01,409.9565124511719,0.08479655181178777,日神グループホールディングス
2021-09,2021-09-01,423.2884521484375,0.03200277973659855,日神グループホールディングス
2021-10,2021-10-01,411.6230163574219,-0.02794594498497459,日神グループホールディングス
2021-11,2021-11-01,428.2879333496094,0.039687789231550946,日神グループホールディングス
2021-12,2021-12-01,384.95916748046875,-0.10665844069284644,日神グループホールディングス
2022-01,2022-01-01,429.1211242675781,0.10860194985648156,日神グループホールディングス
